model,rmse_mps,mae_mps,r2,bias_mps
specialist_weighted_stack,59.3226104920195,42.12916135458401,0.6189776954220357,-3.4348400044019423
base_weighted_stack,61.05319789090812,43.489994043812594,0.5964227050822983,-9.113159656218597
extra_trees_profile,61.45617830806616,43.913516152362234,0.5910775148972904,-8.271163322085549
random_forest_profile,61.92120650732982,43.96140971815797,0.5848656108126034,-5.299642798297778
empirical_baseline,64.98090336158425,46.534108114830595,0.5428261502771895,-16.497818445560068
