model,rmse_mps,mae_mps,r2,bias_mps
specialist_weighted_stack,60.256769998355146,42.78999677053704,0.6068832146479098,-6.2304322863493145
base_weighted_stack,61.053197890908145,43.48999404381261,0.5964227050822981,-9.113159656218599
extra_trees_profile,61.45617830806616,43.913516152362234,0.5910775148972904,-8.271163322085492
random_forest_profile,61.921206507329835,43.96140971815799,0.5848656108126031,-5.29964279829782
empirical_baseline,64.98090336158425,46.534108114830595,0.5428261502771895,-16.497818445560068
