project,cpt_id,z_top_m,z_bot_m,z_mid_m,gwl_m,geo_age,test_method,qc_mpa,fs_mpa,u2_mpa,rf_pct,vs_meas_mps,qt_mpa,z_above_gwl_m,z_below_gwl_m,gamma_sat_kn_m3,gamma_unsat_kn_m3,sigma_v_kpa,u0_kpa,sigma_eff_kpa,bq,log_vs_meas,group_project,group_cpt
Lang,CPT10,5.5,7.0,6.25,4.6,Quaternary,MASW,9.443825,0.0827644736842105,0.0200342105263157,0.8763872020522456,221.0,9.449835263157896,0.0,1.6500000000000004,20.450753640716258,19.450753640716258,123.21721025447661,16.186500000000006,107.0307102544766,0.0004125515277338804,5.3981627015177525,Lang,Lang__CPT10
Lang,CPT10,7.0,8.0,7.5,4.6,Quaternary,MASW,15.47814705882353,0.1131843137254902,0.0313058823529411,0.7312523475538885,238.0,15.487538823529412,0.0,2.9000000000000004,21.048495252506335,20.048495252506335,153.2637143937975,28.449000000000005,124.81471439379749,0.00018630697131806817,5.472270673671475,Lang,Lang__CPT10
Lang,CPT10,8.0,9.2,8.6,4.6,Quaternary,MASW,38.784783606557376,0.1444163934426229,0.0289688524590164,0.3723532272543255,259.0,38.79347426229508,0.0,4.0,21.67532669655618,20.67532669655618,181.80780959038316,39.24,142.56780959038315,-0.00026601150596710705,5.556828061699537,Lang,Lang__CPT10
Lang,CPT10,9.2,11.5,10.35,4.6,Quaternary,MASW,21.852379310344823,0.2799094827586207,0.1733318965517241,1.2809107822236674,268.0,21.90437887931034,0.0,5.75,22.41905657174867,21.41905657174867,227.4372355175987,56.407500000000006,171.0297355175987,0.0053939526374656155,5.5909869805108565,Lang,Lang__CPT10
Lang,CPT10,11.5,13.0,12.25,4.6,Quaternary,MASW,11.66817894736842,0.3261157894736841,0.0142013157894736,2.7949159071410588,285.0,11.672439342105264,0.0,7.65,22.457550709276,21.457550709276,270.50499618863097,75.04650000000001,195.45849618863096,-0.0053363913845300166,5.652489180268651,Lang,Lang__CPT10
Lang,CPT10,13.0,14.0,13.5,4.6,Tertiary,MASW,4.948103921568628,0.2408725490196077,0.0269019607843137,4.867976761151922,294.0,4.9561745098039225,0.0,8.9,21.803153412940187,20.803153412940187,289.74257107469253,87.30900000000001,202.4335710746925,-0.012945016665588923,5.683579767338681,Lang,Lang__CPT10
Lang,CPT10,14.0,15.0,14.5,4.6,Tertiary,MASW,8.780954901960786,0.3294333333333334,0.0323549019607843,3.7516800508765966,300.0,8.790661372549021,0.0,9.9,22.409145902298583,21.409145902298583,320.33261558332947,97.11900000000001,223.21361558332944,-0.007645995792779126,5.703782474656201,Lang,Lang__CPT10
Lang,CPT10,15.0,16.5,15.75,4.6,Tertiary,MASW,11.637350000000003,0.3281513157894736,0.0315013157894736,2.8198113469945785,313.0,11.646800394736845,0.0,11.15,22.501277091900636,21.501277091900636,349.79511419743505,109.3815,240.41361419743504,-0.0068938787117932354,5.746203190540153,Lang,Lang__CPT10
Lang,CPT10,16.5,17.5,17.0,4.6,Tertiary,MASW,13.942549019607844,0.4805588235294118,0.0206313725490196,3.4467070752527884,320.0,13.948738431372549,0.0,12.4,23.08063691810163,22.08063691810163,387.77082760772765,121.644,266.12682760772765,-0.007448777285105902,5.768320995793772,Lang,Lang__CPT10
Lang,CPT10,17.5,18.5,18.0,4.6,Tertiary,MASW,16.159841176470593,0.4491235294117648,0.0120901960784313,2.7792570762744098,329.0,16.163468235294122,0.0,13.4,23.042548119903294,22.042548119903294,410.1658661582593,131.454,278.7118661582593,-0.007577065501861266,5.796057750765372,Lang,Lang__CPT10
Lang,CPT10,18.5,19.5,19.0,4.6,Tertiary,MASW,10.497996078431372,0.3709039215686276,0.0501686274509804,3.533092590219835,337.0,10.513046666666666,0.0,14.4,22.66190912083419,21.66190912083419,425.97627329584964,141.264,284.7122732958496,-0.009030904811459146,5.820082930352362,Lang,Lang__CPT10
Lang,CPT10,19.5,20.5,20.0,4.6,Tertiary,MASW,10.913454901960783,0.4461411764705884,0.1071058823529411,4.087992120537665,348.0,10.945586666666664,0.0,15.4,22.93017138474341,21.93017138474341,454.0034276948682,151.074,302.9294276948682,-0.004190799104918306,5.8522024797744745,Lang,Lang__CPT10
Lang,CPT10,20.5,21.78,21.14,4.6,Tertiary,MASW,16.667290769230767,0.4360800000000002,0.6236692307692308,2.616382026556115,360.0,16.854391538461538,0.0,16.54,23.038638923393144,22.038638923393144,482.436826840531,162.2574,320.17942684053105,0.028183062981582477,5.886104031450156,Lang,Lang__CPT10
Lang,CPT2,1.5,3.0,2.25,4.25,Quaternary,MASW,1.7059684210526314,0.0225736842105263,0.0008684210526315,1.3232181751991468,197.0,1.706228947368421,2.0,0.0,18.03481392541887,17.03481392541887,38.328331332192455,0.0,38.328331332192455,0.0005206671454413787,5.2832037287379885,Lang,Lang__CPT2
Lang,CPT2,3.0,3.5,3.25,4.25,Quaternary,MASW,7.777046153846154,0.0757576923076923,0.0002307692307692,0.9741191039508774,210.0,7.777115384615385,1.0,0.0,20.178717373301236,19.178717373301236,62.33083146322902,0.0,62.33083146322902,2.9912595637542572e-05,5.3471075307174685,Lang,Lang__CPT2
Lang,CPT2,3.5,4.8,4.15,4.25,Quaternary,MASW,4.993563636363638,0.0406075757575757,0.0073257575757575,0.8131983231748018,224.0,4.995761363636365,0.09999999999999964,0.0,19.239658947287005,18.239658947287005,75.69458463124107,0.0,75.69458463124107,0.0014889549074857933,5.41164605185504,Lang,Lang__CPT2
Lang,CPT2,4.8,5.8,5.3,4.25,Quaternary,MASW,12.858045098039218,0.0563176470588235,0.013035294117647,0.4379954077732366,233.0,12.861955686274513,0.0,1.0499999999999998,20.002523898720025,19.002523898720025,101.76337666321612,10.3005,91.46287666321612,0.00021432232769619648,5.4510384535657,Lang,Lang__CPT2
Lang,CPT2,5.8,6.5,6.15,4.25,Quaternary,MASW,6.860363888888888,0.0429166666666666,0.0138138888888888,0.6255742022106864,240.0,6.864508055555555,0.0,1.9000000000000004,19.467095928790947,18.467095928790947,115.47263996206433,18.639000000000003,96.83363996206432,-0.0007149334407051555,5.480638923341991,Lang,Lang__CPT2
Lang,CPT2,6.5,7.5,7.0,4.25,Quaternary,MASW,36.85810588235294,0.1145313725490196,0.0162843137254902,0.3107359149561057,247.0,36.86299117647059,0.0,2.75,21.31816159641494,20.31816159641494,144.97713117490457,26.977500000000003,117.99963117490456,-0.0002912245270487284,5.5093883366279774,Lang,Lang__CPT2
Lang,CPT2,7.5,8.9,8.2,4.25,Quaternary,MASW,34.19645774647886,0.0905183098591548,0.0129422535211267,0.2647008369411459,252.0,34.2003404225352,0.0,3.9499999999999993,21.001262824060106,20.001262824060106,167.96035515729284,38.7495,129.21085515729283,-0.0007583144766184338,5.529429087511423,Lang,Lang__CPT2
Lang,CPT2,8.9,9.8,9.35,4.25,Quaternary,MASW,15.294469565217394,0.0899695652173912,0.0336717391304347,0.5882490061767138,258.0,15.304571086956525,0.0,5.1,20.767439073014263,19.767439073014263,189.92555533268336,50.031,139.89455533268335,-0.001082344990184348,5.552959584921617,Lang,Lang__CPT2
Lang,CPT2,9.8,10.5,10.15,4.25,Quaternary,MASW,23.917797222222227,0.0858777777777777,0.0422888888888888,0.3590538751536367,262.0,23.930483888888894,0.0,5.9,20.85243030358377,19.85243030358377,207.4021675813753,57.879000000000005,149.52316758137528,-0.0006571705689108903,5.568344503761097,Lang,Lang__CPT2
Lang,CPT2,10.5,11.5,11.0,4.25,Quaternary,MASW,13.629931372549018,0.0464901960784313,0.0585725490196078,0.3410889960316576,267.0,13.6475031372549,0.0,6.75,19.867017099499797,18.867017099499797,214.28718809449776,66.2175,148.06968809449776,-0.0005691080236724712,5.58724865840025,Lang,Lang__CPT2
Lang,CPT2,11.5,13.0,12.25,4.25,Quaternary,MASW,29.138248684210524,0.0772776315789473,0.0577421052631578,0.2652102822529024,270.0,29.15557131578947,0.0,8.0,20.797356788604276,19.797356788604276,250.51762066040237,78.48,172.03762066040235,-0.0007174487532724025,5.598421958998375,Lang,Lang__CPT2
Lang,CPT2,13.0,14.7,13.85,4.25,Tertiary,MASW,4.643829069767442,0.0978825581395349,0.0324848837209302,2.107798471239528,278.0,4.653574534883721,0.0,9.6,20.575315561372907,19.575315561372907,280.71812052501474,94.176,186.54212052501475,-0.01410773884010939,5.627621113690637,Lang,Lang__CPT2
Lang,CPT2,14.7,15.5,15.1,4.25,Tertiary,MASW,12.405853658536588,0.3185609756097561,0.2660121951219512,2.5678279333123624,282.0,12.485657317073173,0.0,10.85,22.47644735582587,21.47644735582587,335.1443550729706,106.4385,228.7058550729706,0.013133082991722706,5.641907070938114,Lang,Lang__CPT2
Lang,CPT2,15.5,16.5,16.0,4.25,Tertiary,MASW,12.546052941176464,0.3590901960784314,0.4787843137254901,2.862176636445462,287.0,12.689688235294112,0.0,11.75,22.65090626010933,21.65090626010933,358.1645001617493,115.26750000000001,242.89700016174928,0.029478661480400428,5.659482215759621,Lang,Lang__CPT2
Lang,CPT2,16.5,17.5,17.0,4.25,Tertiary,MASW,13.951105882352948,0.361770588235294,0.8016745098039216,2.593131980260471,292.0,14.191608235294124,0.0,12.75,22.7036133674275,21.7036133674275,381.7114272462675,125.0775,256.6339272462675,0.04899363255267975,5.676753802268282,Lang,Lang__CPT2
Lang,CPT2,17.5,18.5,18.0,4.25,Tertiary,MASW,11.438294117647056,0.3347784313725489,0.3770137254901962,2.9268213243096373,297.0,11.551398235294116,0.0,13.75,22.54483227355872,21.54483227355872,401.5569809240569,134.88750000000002,266.66948092405687,0.02171566571813724,5.6937321388027,Lang,Lang__CPT2
Lang,CPT2,18.5,19.98,19.24,4.25,Tertiary,MASW,14.586142666666667,0.3735853333333334,0.4099599999999999,2.561234603765931,303.0,14.709130666666669,0.0,14.989999999999998,22.775507011810056,21.775507011810056,433.9507549072255,147.0519,286.8988549072255,0.01841714791863495,5.713732805509369,Lang,Lang__CPT2
Lang,CPT19,1.5,2.5,2.0,4.0,Quaternary,MASW,3.8216843137254894,0.0270745098039215,0.0007098039215686,0.7084444339550524,180.0,3.8218972549019607,2.0,0.0,18.507873070949927,17.507873070949927,35.015746141899854,0.0,35.015746141899854,0.00018743758417754435,5.19295685089021,Lang,Lang__CPT19
Lang,CPT19,2.5,3.5,3.0,4.0,Quaternary,MASW,3.374970588235294,0.0461392156862745,0.0019862745098039,1.3670997859095355,195.0,3.375566470588235,1.0,0.0,19.245910323130445,18.245910323130445,54.737730969391336,0.0,54.737730969391336,0.0005981261502909902,5.272999558563747,Lang,Lang__CPT19
Lang,CPT19,3.5,4.5,4.0,4.0,Quaternary,MASW,4.979247058823528,0.0538862745098039,0.0076313725490196,1.0822173287086485,210.0,4.981536470588234,0.0,0.0,19.61441641053847,18.61441641053847,74.45766564215388,0.0,74.45766564215388,0.0015551762774479133,5.3471075307174685,Lang,Lang__CPT19
Lang,CPT19,4.5,5.5,5.0,4.0,Quaternary,MASW,6.900398039215686,0.0540333333333333,0.054,0.7830466159525329,223.0,6.916598039215686,0.0,1.0,19.749836333883888,18.749836333883888,94.74918166941944,9.81,84.93918166941944,0.006477716074157437,5.407171771460119,Lang,Lang__CPT19
Lang,CPT19,5.5,6.2,5.85,4.0,Quaternary,MASW,5.803647222222223,0.0457416666666666,0.01295,0.7881538094100787,235.0,5.807532222222223,0.0,1.8499999999999996,19.494922728150254,18.494922728150254,110.04529795967898,18.1485,91.89679795967898,-0.0009124198210727564,5.459585514144159,Lang,Lang__CPT19
Lang,CPT19,6.2,7.5,6.85,4.0,Quaternary,MASW,28.94715757575757,0.1089121212121211,0.0156227272727272,0.3762446137486466,247.0,28.95184439393939,0.0,2.8499999999999996,21.173887525207405,20.173887525207405,141.04112954767072,27.958499999999997,113.08262954767072,-0.0004281648315761821,5.5093883366279774,Lang,Lang__CPT19
Lang,CPT19,7.5,9.0,8.25,4.0,Quaternary,MASW,38.93191710526315,0.1102697368421052,0.0094355263157894,0.283237366770202,255.0,38.93474776315789,0.0,4.25,21.30728060708028,20.30728060708028,171.7850650084123,41.6925,130.0925650084123,-0.000832159655478309,5.541263545158426,Lang,Lang__CPT19
Lang,CPT19,9.0,9.8,9.4,4.0,Quaternary,MASW,21.246124390243903,0.0827975609756097,0.0347341463414634,0.3897066563990838,268.0,21.25654463414634,0.0,5.4,20.756231445357027,19.756231445357027,191.10857558635607,52.974000000000004,138.13457558635605,-0.0008658664177580507,5.5909869805108565,Lang,Lang__CPT19
Lang,CPT19,9.8,10.5,10.15,4.0,Quaternary,MASW,8.414438888888887,0.0352333333333333,0.0528861111111111,0.4187246921462382,271.0,8.43030472222222,0.0,6.15,19.335780656021498,18.335780656021498,192.2581736586182,60.331500000000005,131.9266736586182,-0.0009037808714721449,5.602118820879701,Lang,Lang__CPT19
Lang,CPT19,10.5,11.4,10.95,4.0,Quaternary,MASW,18.984919565217396,0.0668978260869565,0.0612782608695652,0.3523735028591915,274.0,19.00330304347826,0.0,6.949999999999999,20.456964241145798,19.456964241145798,220.00375844054648,68.17949999999999,151.8242584405465,-0.00036741357445824944,5.613128106388071,Lang,Lang__CPT19
Lang,CPT19,11.4,12.6,12.0,4.0,Quaternary,MASW,29.96245737704918,0.099939344262295,0.0609508196721311,0.3335485571315228,275.0,29.98074262295082,0.0,8.0,21.1491026176991,20.1491026176991,249.7892314123892,78.48,171.30923141238918,-0.0005895936163573481,5.616771097666572,Lang,Lang__CPT19
Lang,CPT19,12.6,13.5,13.05,4.0,Quaternary,MASW,13.54046086956522,0.2841347826086956,1.325095652173913,2.0984129369432543,277.0,13.937989565217393,0.0,9.05,22.335017208088487,21.335017208088487,287.4719745655548,88.78050000000002,198.69147456555476,0.09056910435546911,5.6240175061873385,Lang,Lang__CPT19
Lang,CPT19,13.5,14.5,14.0,4.0,Tertiary,MASW,10.2820568627451,0.2926784313725491,1.6469843137254905,2.8464969147662345,278.0,10.776152156862748,0.0,10.0,22.30675808029892,21.30675808029892,308.2946131241849,98.10000000000001,210.19461312418485,0.1479657424887262,5.627621113690637,Lang,Lang__CPT19
Lang,CPT19,14.5,15.5,15.0,4.0,Tertiary,MASW,11.056894117647056,0.3712705882352942,1.985190196078432,3.3578198749569093,283.0,11.652451176470583,0.0,11.0,22.660642912809084,21.660642912809084,335.9096436921363,107.91000000000001,227.99964369213626,0.16588815501987736,5.645446897643238,Lang,Lang__CPT19
Lang,CPT19,15.5,16.5,16.0,4.0,Tertiary,MASW,15.454184313725492,0.4862980392156862,0.9719098039215688,3.146707903462657,287.0,15.745757254901964,0.0,12.0,23.124771887817914,22.124771887817914,365.9963502050866,117.72,248.27635020508663,0.05553986236942766,5.659482215759621,Lang,Lang__CPT19
Lang,CPT19,16.5,17.6,17.05,4.0,Tertiary,MASW,11.619403571428572,0.3903089285714286,1.3133035714285717,3.359113281263207,292.0,12.013394642857143,0.0,13.05,22.755601374397788,21.755601374397788,383.9830034334823,128.02050000000003,255.96250343348225,0.1019211554443964,5.676753802268282,Lang,Lang__CPT19
Lang,CPT9,1.5,2.5,2.0,4.5,Quaternary,MASW,2.347470588235294,0.0135307843137254,0.0020196078431372,0.5763984597522571,169.0,2.348076470588236,2.5,0.0,17.425939675124088,16.425939675124088,32.851879350248176,0.0,32.851879350248176,0.0008723161678484431,5.1298987149230735,Lang,Lang__CPT9
Lang,CPT9,2.5,4.0,3.25,4.5,Quaternary,MASW,2.3762500000000006,0.0277628947368421,0.00925,1.168349068357374,190.0,2.379025000000001,1.25,0.0,18.46714152724867,17.46714152724867,56.76820996355818,0.0,56.76820996355818,0.003983194296034265,5.247024072160486,Lang,Lang__CPT9
Lang,CPT9,4.0,5.0,4.5,4.5,Quaternary,MASW,5.281313725490196,0.0438149019607843,0.077313725490196,0.829621269217775,218.0,5.304507843137254,0.0,0.0,19.37183941388119,18.37183941388119,82.67327736246536,0.0,82.67327736246536,0.014805855014429126,5.384495062789089,Lang,Lang__CPT9
Lang,CPT9,5.0,6.0,5.5,4.5,Quaternary,MASW,8.673137254901961,0.0610590196078431,0.0360392156862744,0.7040015373137699,238.0,8.683949019607844,0.0,1.0,19.997246236202205,18.997246236202205,105.48485429911213,9.81,95.67485429911213,0.0030575654547051923,5.472270673671475,Lang,Lang__CPT9
Lang,CPT9,6.0,7.0,6.5,4.5,Quaternary,MASW,10.792098039215688,0.0757713725490196,0.0214313725490196,0.7021004838325793,254.0,10.798527450980394,0.0,2.0,20.37808256161671,19.37808256161671,127.95753665050862,19.62,108.33753665050861,0.00016975405845821276,5.537334267018537,Lang,Lang__CPT9
Lang,CPT9,7.0,8.0,7.5,4.5,Quaternary,MASW,10.507862745098038,0.0787341176470588,0.0288627450980392,0.7492876482783201,278.0,10.51652156862745,0.0,3.0,20.442185889689036,19.442185889689036,148.81639417266777,29.43,119.38639417266776,-5.4713641294359876e-05,5.627621113690637,Lang,Lang__CPT9
Lang,CPT9,8.0,9.0,8.5,4.5,Quaternary,MASW,43.883509803921584,0.1207350980392156,0.0185686274509804,0.2751263483223631,279.0,43.88908039215688,0.0,4.0,21.470041753522654,20.470041753522654,177.99535490494256,39.24,138.75535490494255,-0.0004729091609463096,5.631211781821365,Lang,Lang__CPT9
Lang,CPT9,9.0,10.0,9.5,4.5,Quaternary,MASW,23.69413725490196,0.1004450980392156,0.0414509803921568,0.4239238464714941,284.0,23.706572549019608,0.0,5.0,21.051036043758707,20.051036043758707,195.4848424157077,49.050000000000004,146.4348424157077,-0.0003232100404146234,5.648974238161206,Lang,Lang__CPT9
Lang,CPT9,10.0,11.0,10.5,4.5,Quaternary,MASW,24.92990196078431,0.1104290196078431,0.0539607843137254,0.442958098196905,286.0,24.946090196078423,0.0,6.0,21.208452181639487,20.208452181639487,218.1887479072146,58.86,159.32874790721462,-0.00019812500856747513,5.655991810819852,Lang,Lang__CPT9
Lang,CPT9,11.0,12.0,11.5,4.5,Tertiary,MASW,7.232137254901962,0.1702343137254901,0.144156862745098,2.353859000810651,286.0,7.275384313725491,0.0,7.0,21.429575468132782,20.429575468132782,241.940117883527,68.67,173.270117883527,0.010732560128894515,5.655991810819852,Lang,Lang__CPT9
Lang,CPT9,12.0,13.0,12.5,4.5,Tertiary,MASW,10.403156862745096,0.263348431372549,0.2024313725490195,2.531428054455567,286.0,10.463886274509802,0.0,8.0,22.13941069304181,21.13941069304181,272.2426336630226,78.48,193.7626336630226,0.012162059125795821,5.655991810819852,Lang,Lang__CPT9
Lang,CPT9,13.0,14.0,13.5,4.5,Tertiary,MASW,9.967098039215688,0.3151588235294117,0.4662745098039214,3.1619918083419565,282.0,10.106980392156864,0.0,9.0,22.3816864987132,21.3816864987132,297.6527677326282,88.29,209.36276773262819,0.038533172127188216,5.641907070938114,Lang,Lang__CPT9
Lang,CPT9,14.0,15.0,14.5,4.5,Tertiary,MASW,8.41537254901961,0.2880821568627451,0.3914117647058824,3.4232846518043534,281.5,8.532796078431375,0.0,10.0,22.21951611322653,21.21951611322653,317.6829836417847,98.10000000000001,219.58298364178466,0.03570392291883534,5.640132447579745,Lang,Lang__CPT9
Lang,CPT9,15.0,16.5,15.75,4.5,Tertiary,MASW,11.225934210526312,0.3625782894736841,0.9028026315789472,3.2298273148055903,285.0,11.496774999999996,0.0,11.25,22.631651373486246,21.631651373486246,351.9485091324084,110.36250000000001,241.58600913240838,0.07110385542819325,5.652489180268651,Lang,Lang__CPT9
Lang,CPT9,16.5,17.5,17.0,4.5,Tertiary,MASW,19.79180392156863,0.7305121568627453,0.3028039215686275,3.690983195658334,290.0,19.882645098039216,0.0,12.5,23.752225144175693,22.752225144175693,399.28782745098675,122.625,276.66282745098675,0.009247837478226753,5.66988092298052,Lang,Lang__CPT9
Lang,CPT9,17.5,18.5,18.0,4.5,Tertiary,MASW,5.749411764705883,0.294544705882353,0.0373333333333333,5.12304072027829,298.0,5.7606117647058825,0.0,13.5,22.16093673724418,21.16093673724418,394.3968612703953,132.435,261.9618612703953,-0.017722299307428403,5.697093486505405,Lang,Lang__CPT9
Lang,CPT9,18.5,19.5,19.0,4.5,Tertiary,MASW,10.01456862745098,0.4736092156862744,0.2008039215686274,4.729202358133151,309.0,10.07480980392157,0.0,14.5,22.97805693548525,21.97805693548525,432.08308177421975,142.245,289.83808177421975,0.006072859187653806,5.733341276897746,Lang,Lang__CPT9
Lang,CPT9,19.5,20.5,20.0,4.5,Tertiary,MASW,17.561823529411758,0.6098033333333334,1.2969215686274511,3.4723235449443046,320.0,17.950899999999994,0.0,15.5,23.501288619259448,22.501288619259448,465.525772385189,152.055,313.470772385189,0.06547566862019763,5.768320995793772,Lang,Lang__CPT9
Lang,CPT9,20.5,21.1,20.8,4.5,Tertiary,MASW,19.748516129032257,0.4901303225806451,1.3914193548387097,2.4818589881804103,333.0,20.165941935483872,0.0,16.3,23.248159731048897,22.248159731048897,479.0617224058171,159.90300000000002,319.15872240581706,0.06255518098904314,5.808142489980444,Lang,Lang__CPT9
Lang,CPT20,1.5,2.5,2.0,4.6,Quaternary,MASW,3.812341176470589,0.0467039215686274,0.0011509803921568,1.2250719284223472,158.0,3.812686470588236,2.5999999999999996,0.0,19.241197043683094,18.241197043683094,36.48239408736619,0.0,36.48239408736619,0.0003047982494694325,5.062595033026967,Lang,Lang__CPT20
Lang,CPT20,2.5,3.5,3.0,4.6,Quaternary,MASW,3.3307647058823524,0.0423176470588235,0.0006980392156862,1.2705084506296032,177.0,3.330974117647058,1.5999999999999996,0.0,19.125466582283448,18.125466582283448,54.37639974685034,0.0,54.37639974685034,0.00021303781415484083,5.176149732573829,Lang,Lang__CPT20
Lang,CPT20,3.5,4.5,4.0,4.6,Quaternary,MASW,1.8924137254901965,0.0446156862745098,0.0121431372549019,2.3576074128797027,200.0,1.8960566666666672,0.5999999999999996,0.0,19.06658720680443,18.06658720680443,72.26634882721773,0.0,72.26634882721773,0.006658187148009016,5.298317366548036,Lang,Lang__CPT20
Lang,CPT20,4.5,5.5,5.0,4.6,Quaternary,MASW,3.584168627450979,0.067456862745098,0.0616725490196078,1.8820783773522565,225.0,3.602670392156861,0.0,0.40000000000000036,19.850278304664137,18.850278304664137,94.65139152332068,3.9240000000000035,90.72739152332068,0.016461868937761893,5.41610040220442,Lang,Lang__CPT20
Lang,CPT20,5.5,6.3,5.9,4.6,Quaternary,MASW,2.2870926829268297,0.0360048780487804,0.0654536585365853,1.5742640566146386,244.0,2.306728780487805,0.0,1.3000000000000007,18.893198905053424,17.893198905053424,106.86987353981522,12.753000000000007,94.1168735398152,0.023956381188873797,5.497168225293202,Lang,Lang__CPT20
Lang,CPT20,6.3,7.5,6.9,4.6,Quaternary,MASW,9.266337704918032,0.0675147540983606,0.0323196721311475,0.7286023480725049,260.0,9.276033606557377,0.0,2.3000000000000007,20.18510975898083,19.18510975898083,134.67725733696773,22.56300000000001,112.11425733696771,0.0010673112127369984,5.560681631015528,Lang,Lang__CPT20
Lang,CPT20,7.5,8.9,8.2,4.6,Quaternary,MASW,8.54729718309859,0.0627450704225352,0.0362676056338028,0.7340925333286316,274.0,8.558177464788733,0.0,3.5999999999999996,20.086722267133467,19.086722267133467,160.1111225904944,35.315999999999995,124.7951225904944,0.00011331246920749126,5.613128106388071,Lang,Lang__CPT20
Lang,CPT20,8.9,10.0,9.45,4.6,Quaternary,MASW,28.293869642857143,0.0927607142857142,0.0415089285714285,0.3278473939994699,280.0,28.30632232142857,0.0,4.85,20.997039571103635,19.997039571103635,193.82202394692933,47.5785,146.24352394692934,-0.0002159029387050007,5.634789603169249,Lang,Lang__CPT20
Lang,CPT20,10.0,11.0,10.5,4.6,Tertiary,MASW,13.309349019607843,0.3251333333333333,0.1599392156862745,2.442894335811124,283.5,13.357330784313728,0.0,5.9,22.47238688471318,21.47238688471318,231.36006228948838,57.879000000000005,173.48106228948836,0.007775441363359612,5.647212123167807,Lang,Lang__CPT20
Lang,CPT20,11.0,12.0,11.5,4.6,Tertiary,MASW,8.280066666666666,0.2205333333333333,0.0474764705882352,2.663424610107809,284.0,8.294309607843138,0.0,6.9,21.817946606767503,20.817946606767503,246.30638597782627,67.68900000000001,178.61738597782625,-0.002511496187880512,5.648974238161206,Lang,Lang__CPT20
Lang,CPT20,12.0,13.5,12.75,4.6,Tertiary,MASW,15.22767368421052,0.3825657894736841,0.1158578947368421,2.512306195990817,285.0,15.262431052631571,0.0,8.15,22.759743967980803,21.759743967980803,285.58673559175526,79.95150000000001,205.63523559175525,0.002397460638352887,5.652489180268651,Lang,Lang__CPT20
Lang,CPT20,13.5,14.7,14.1,4.6,Tertiary,MASW,11.973801639344265,0.2866688524590163,0.1962180327868852,2.394133969257198,285.0,12.032667049180333,0.0,9.5,22.313375211587168,21.313375211587168,310.01859048337906,93.19500000000001,216.82359048337906,0.008788375182440373,5.652489180268651,Lang,Lang__CPT20
Lang,CPT20,14.7,15.5,15.1,4.6,Tertiary,MASW,6.12558536585366,0.2107243902439024,0.2227,3.440069440849853,285.0,6.192395365853661,0.0,10.5,21.706879364544296,20.706879364544296,323.17387840461885,103.00500000000001,220.16887840461885,0.020393675763635807,5.652489180268651,Lang,Lang__CPT20
Lang,CPT20,15.5,16.5,16.0,4.6,Tertiary,MASW,4.093470588235296,0.1718647058823529,0.1548823529411765,4.198508384945896,287.0,4.139935294117649,0.0,11.4,21.318333849020885,20.318333849020885,336.4933415843342,111.834,224.6593415843342,0.01131826211058743,5.659482215759621,Lang,Lang__CPT20
Lang,CPT20,16.5,17.5,17.0,4.6,Tertiary,MASW,9.615650980392155,0.3181313725490196,0.5828313725490195,3.3084746232755347,292.0,9.79050039215686,0.0,12.4,22.41769171398396,21.41769171398396,376.5007591377273,121.644,254.8567591377273,0.0489895252312766,5.676753802268282,Lang,Lang__CPT20
Lang,CPT20,17.5,18.5,18.0,4.6,Tertiary,MASW,15.109535294117649,0.48041568627451,0.7721333333333333,3.1795530234575944,298.0,15.34117529411765,0.0,13.4,23.117354225215493,22.117354225215493,411.5123760538788,131.454,280.0583760538788,0.042913181419398254,5.697093486505405,Lang,Lang__CPT20
Lang,CPT20,18.5,19.78,19.14,4.6,Tertiary,MASW,12.504778461538464,0.3616276923076924,0.671470769230769,2.891916025701437,309.0,12.706219692307693,0.0,14.540000000000001,22.686463498020352,21.686463498020352,429.61891135210954,142.6374,286.9815113521095,0.04307653060211393,5.733341276897746,Lang,Lang__CPT20
Lang,CPT4,1.5,2.5,2.0,3.6,Quaternary,MASW,11.611849019607844,0.057935294117647,0.0007176470588235,0.4989325474333774,218.0,11.61206431372549,1.6,0.0,19.869900471150814,18.869900471150814,37.73980094230163,0.0,37.73980094230163,6.200336425947788e-05,5.384495062789089,Lang,Lang__CPT4
Lang,CPT4,2.5,3.5,3.0,3.6,Quaternary,MASW,15.139188235294116,0.0759411764705882,0.0011745098039215,0.5016198708299691,224.0,15.139540588235292,0.6000000000000001,0.0,20.373008596451005,19.373008596451005,58.11902578935302,0.0,58.11902578935302,7.787792411069073e-05,5.41164605185504,Lang,Lang__CPT4
Lang,CPT4,3.5,4.5,4.0,3.6,Quaternary,MASW,4.3533823529411775,0.0530529411764706,0.0256549019607843,1.218660270918488,228.0,4.361078823529413,0.0,0.3999999999999999,19.55299489576047,18.55299489576047,74.61197958304187,3.9239999999999995,70.68797958304188,0.005069653575292225,5.429345628954441,Lang,Lang__CPT4
Lang,CPT4,4.5,5.8,5.15,3.6,Quaternary,MASW,6.032495454545455,0.0418045454545454,0.0471439393939394,0.6929892574232436,235.0,6.046638636363636,0.0,1.5500000000000003,19.367749063467883,18.367749063467883,96.14390767685961,15.205500000000004,80.93840767685961,0.005367358656746164,5.459585514144159,Lang,Lang__CPT4
