nominal_coverage,alpha,quantile_mps,empirical_coverage,mean_width_mps,median_width_mps,n
0.9,0.1,93.43055378255252,0.901840490797546,186.86110756510507,186.86110756510504,1304
0.8,0.2,64.13197162822797,0.8013803680981595,128.26394325645597,128.26394325645595,1304
