model,rmse_mps,mae_mps,r2,bias_mps
specialist_weighted_stack,60.2438407988817,42.778272122587246,0.6070518974379915,-6.10299327048594
base_weighted_stack,61.053197890908145,43.48999404381262,0.5964227050822981,-9.113159656218604
extra_trees_profile,61.456178308066185,43.913516152362256,0.5910775148972901,-8.271163322085526
random_forest_profile,61.92120650732984,43.961409718157995,0.5848656108126029,-5.299642798297806
empirical_baseline,64.98090336158425,46.534108114830595,0.5428261502771895,-16.497818445560068
