nominal_coverage,alpha,quantile_mps,empirical_coverage,mean_width_mps,median_width_mps,n
0.9,0.1,93.58809179902497,0.901840490797546,187.17618359804993,187.17618359804993,1304
0.8,0.2,64.81059201525073,0.8013803680981595,129.62118403050144,129.62118403050147,1304
