project,cpt_id,z_top_m,z_bot_m,z_mid_m,gwl_m,geo_age,test_method,qc_mpa,fs_mpa,u2_mpa,rf_pct,vs_meas_mps,qt_mpa,z_above_gwl_m,z_below_gwl_m,gamma_sat_kn_m3,gamma_unsat_kn_m3,sigma_v_kpa,u0_kpa,sigma_eff_kpa,bq,log_vs_meas,group_project,group_cpt
Dunaterasz,CPT1,1.0,2.0,1.5,7.0,Quaternary,MASW,12.699254901960785,0.16791901960784314,0.0027254901960784327,1.3222745814946686,233.01496865580825,12.700072549019609,5.5,0.0,34.091151269989126,33.091151269989126,231.63805888992388,0.0,231.63805888992388,0.00021859121112887084,5.451102694660173,Dunaterasz,Dunaterasz__CPT1
Dunaterasz,CPT1,2.0,3.3,2.65,7.0,Quaternary,MASW,8.432363636363636,0.12800333333333336,0.004772727272727275,1.518000632483793,161.46583675030033,8.433795454545454,4.35,0.0,33.15098075453523,32.15098075453523,225.05686528174664,0.0,225.05686528174664,0.0005814203023799021,5.08429358313573,Dunaterasz,Dunaterasz__CPT1
Dunaterasz,CPT1,3.3,4.5,3.9,7.0,Quaternary,MASW,7.778016393442622,0.06834278688524591,0.0049344262295082,0.8786660175062547,163.01239029095743,7.7794967213114745,3.1,0.0,31.276656790194007,30.276656790194007,211.93659753135805,0.0,211.93659753135805,0.0006520498217123349,5.093826211972794,Dunaterasz,Dunaterasz__CPT1
Dunaterasz,CPT1,4.5,5.0,4.75,7.0,Quaternary,MASW,6.715230769230768,0.06604269230769232,0.010692307692307695,0.9834761392013566,193.26324287162745,6.718438461538461,2.25,0.0,31.132949745026497,30.132949745026497,210.93064821518547,0.0,210.93064821518547,0.0016430725861621843,5.264053212269084,Dunaterasz,Dunaterasz__CPT1
Dunaterasz,CPT1,5.0,6.2,5.6,7.0,Quaternary,MASW,13.49077049180328,0.0847701639344262,0.003442622950819674,0.6283567271856774,210.21097857471867,13.491803278688526,1.4000000000000004,0.0,32.44922459361861,31.44922459361861,220.14457215533025,0.0,220.14457215533025,0.00025939658538122186,5.348111686264105,Dunaterasz,Dunaterasz__CPT1
Dunaterasz,CPT1,6.2,7.5,6.85,7.0,Quaternary,MASW,11.944939393939393,0.08292090909090909,0.0028787878787878804,0.694192798776203,189.28960459252338,11.94580303030303,0.15000000000000036,0.0,32.36214723265195,31.36214723265195,219.53503062856365,0.0,219.53503062856365,0.0002454990691725448,5.243278141718083,Dunaterasz,Dunaterasz__CPT1
Dunaterasz,CPT1,7.5,8.5,8.0,7.0,Quaternary,MASW,13.81292156862745,0.11001588235294116,0.009588235294117654,0.7964707669289482,246.14239114562568,13.815798039215686,0.0,1.0,33.391650005263884,32.391650005263884,260.13320004211107,9.81,250.32320004211107,-1.6359559528314998e-05,5.505910194272554,Dunaterasz,Dunaterasz__CPT1
Dunaterasz,CPT1,8.5,9.5,9.0,7.0,Quaternary,MASW,10.941764705882353,0.09835843137254904,0.015313725490196087,0.8989265810081898,242.36010701922967,10.946358823529412,0.0,2.0,32.92033425235691,31.92033425235691,289.2830082712122,19.62,269.6630082712122,-0.00040407655762741523,5.49042466564803,Dunaterasz,Dunaterasz__CPT1
Dunaterasz,CPT1,9.5,10.5,10.0,7.0,Quaternary,MASW,17.067803921568625,0.13573941176470586,0.027352941176470597,0.7952951204997828,260.6009835718683,17.07600980392157,0.0,3.0,34.26493852503477,33.26493852503477,335.6493852503477,29.43,306.21938525034767,-0.00012407491664353726,5.562990438942518,Dunaterasz,Dunaterasz__CPT1
Dunaterasz,CPT1,10.5,11.8,11.15,7.0,Quaternary,MASW,16.372969696969697,0.41345363636363636,0.3035151515151515,2.525220799988155,322.7997524378964,16.464024242424244,0.0,4.15,37.7281187739082,36.7281187739082,413.6685243290765,40.71150000000001,372.9570243290765,0.016373696392215573,5.777032169474484,Dunaterasz,Dunaterasz__CPT1
Dunaterasz,CPT1,11.8,12.9,12.350000000000001,7.0,Quaternary,MASW,33.144232142857156,1.0558192857142856,1.0599642857142857,3.1855294796498193,401.78204537384613,33.46222142857144,0.0,5.350000000000001,41.164651342726124,40.164651342726124,501.38344408266767,52.483500000000014,448.8999440826677,0.03056599429263303,5.995909765901687,Dunaterasz,Dunaterasz__CPT1
Dunaterasz,CPT1,12.9,13.6,13.25,7.0,Quaternary,MASW,35.700944444444445,1.1159169444444446,0.36772222222222223,3.125735080148829,412.5906561194893,35.811261111111115,0.0,6.25,41.40696989233042,40.40696989233042,541.6423510733781,61.3125,480.3298510733781,0.008687639191875813,6.0224559540392,Dunaterasz,Dunaterasz__CPT1
Dunaterasz,CPT1,13.6,14.3,13.95,7.0,Quaternary,MASW,22.718222222222224,0.4995113888888889,1.033,2.1987256925424523,350.4190840317688,23.028122222222223,0.0,6.949999999999999,38.62309249012098,37.62309249012098,531.7921402371876,68.17949999999999,463.61264023718763,0.042887906448911155,5.859129821140135,Dunaterasz,Dunaterasz__CPT1
Dunaterasz,CPT1,14.3,15.0,14.65,7.0,Quaternary,MASW,27.708777777777772,0.6990013888888889,0.9155555555555553,2.522671315547821,377.44065628328724,27.983444444444437,0.0,7.65,39.81734661232756,38.81734661232756,576.3241278705988,75.04650000000001,501.27762787059874,0.03066754353784758,5.933413354432989,Dunaterasz,Dunaterasz__CPT1
Dunaterasz,CPT1,15.0,16.0,15.5,7.0,Quaternary,MASW,24.957392156862735,0.5684564705882355,0.21645098039215693,2.277707811037951,391.6336238720198,25.02232745098038,0.0,8.5,39.116810568471706,38.116810568471706,599.3105638113115,83.385,515.9255638113115,0.005448384243719896,5.970326769769181,Dunaterasz,Dunaterasz__CPT1
Dunaterasz,CPT7,1.0,2.0,1.5,5.0,Quaternary,MASW,11.483764705882354,0.19690156862745098,0.01274509803921569,1.7146081765903098,341.41245087622747,11.487588235294119,3.5,0.0,34.514501450930965,33.514501450930965,167.57250725465482,0.0,167.57250725465482,0.001125890488618874,5.833091279748714,Dunaterasz,Dunaterasz__CPT7
Dunaterasz,CPT7,2.0,3.0,2.5,5.0,Quaternary,MASW,3.6314509803921564,0.04708980392156864,0.002254901960784315,1.2967214531003655,167.41803185818335,3.632127450980392,2.5,0.0,29.44205277373262,28.44205277373262,142.2102638686631,0.0,142.2102638686631,0.0006461190452059071,5.120493869447744,Dunaterasz,Dunaterasz__CPT7
Dunaterasz,CPT7,3.0,4.0,3.5,5.0,Quaternary,MASW,4.651803921568626,0.042499411764705876,0.0054117647058823555,0.9136114178771044,169.2805907738425,4.653427450980391,1.5,0.0,29.408583027425664,28.408583027425664,142.04291513712832,0.0,142.04291513712832,0.0011995795665134528,5.131557638584937,Dunaterasz,Dunaterasz__CPT7
Dunaterasz,CPT7,4.0,5.0,4.5,5.0,Quaternary,MASW,4.761196078431372,0.05014529411764706,0.008960784313725491,1.0532079185902374,209.3771254247548,4.763884313725489,0.5,0.0,30.020785082645244,29.020785082645244,145.10392541322622,0.0,145.10392541322622,0.0019400758556091101,5.344137053810218,Dunaterasz,Dunaterasz__CPT7
Dunaterasz,CPT7,5.0,6.0,5.5,5.0,Quaternary,MASW,11.136313725490199,0.0992849019607843,0.000882352941176471,0.8915418908640164,254.79265277134243,11.136578431372552,0.0,0.5,32.79893999286383,31.79893999286383,175.39416996075107,4.905,170.48916996075107,-0.00036699018672508037,5.540450088004958,Dunaterasz,Dunaterasz__CPT7
Dunaterasz,CPT7,6.0,7.0,6.5,5.0,Quaternary,MASW,10.183372549019609,0.0790835294117647,0.0015686274509803932,0.7765946795237141,246.17514438552894,10.183843137254902,0.0,1.5,32.08624948190492,31.08624948190492,203.56062163238198,14.715,188.84562163238198,-0.0013172345099891794,5.506043251649501,Dunaterasz,Dunaterasz__CPT7
Dunaterasz,CPT7,7.0,8.0,7.5,5.0,Quaternary,MASW,6.617509803921568,0.06205392156862742,0.005843137254901965,0.9377231527765018,234.7209428058546,6.619262745098038,0.0,2.5,31.080146989579504,30.080146989579504,228.1011024218463,24.525000000000002,203.5761024218463,-0.0029230778048785697,5.458397331112297,Dunaterasz,Dunaterasz__CPT7
Dunaterasz,CPT7,8.0,8.5,8.25,5.0,Quaternary,MASW,9.260730769230772,0.09107576923076924,0.012115384615384622,0.983462012883183,243.56698123264187,9.264365384615388,0.0,3.25,32.536366350228064,31.536366350228064,263.4250223893815,31.8825,231.54252238938153,-0.002196116693270347,5.49539198162669,Dunaterasz,Dunaterasz__CPT7
Dunaterasz,CPT7,8.5,9.3,8.9,5.0,Quaternary,MASW,9.784585365853657,0.09941707317073173,0.018170731707317086,1.016058110317872,252.11260548257326,9.790036585365852,0.0,3.9000000000000004,32.871685221797236,31.871685221797236,287.55799847399544,38.25900000000001,249.29899847399543,-0.0021140030055309543,5.529875834858034,Dunaterasz,Dunaterasz__CPT7
Dunaterasz,CPT7,9.3,10.6,9.95,5.0,Quaternary,MASW,12.300621212121216,0.10067378787878788,0.028999999999999995,0.8184447447221805,256.3556830690226,12.309321212121215,0.0,4.949999999999999,33.10772234226349,32.10772234226349,324.42183730552176,48.55949999999999,275.86233730552175,-0.0016320120335011816,5.546565867162922,Dunaterasz,Dunaterasz__CPT7
Dunaterasz,CPT7,10.6,11.5,11.05,5.0,Quaternary,MASW,38.6291304347826,0.1675584782608696,0.02304347826086955,0.43376197282969614,288.57899310866173,38.636043478260866,0.0,6.050000000000001,35.52229114753941,34.52229114753941,387.5213171803106,59.35050000000001,328.17081718031056,-0.0009492398578493145,5.66496885473925,Dunaterasz,Dunaterasz__CPT7
Dunaterasz,CPT7,11.5,12.5,12.0,5.0,Quaternary,MASW,17.01996078431372,0.19379254901960782,0.057215686274509826,1.1386192452230255,295.9273911577772,17.037125490196075,0.0,7.0,35.42726784150996,34.42726784150996,420.1272140981195,68.67,351.4572140981195,-0.0006893130477100768,5.690114124090415,Dunaterasz,Dunaterasz__CPT7
